2389	112.957443000	0x21				
2391	112.959023000	0x21				
2393	113.022419000	0x21				
2395	113.023974000	0x21				
2397	113.086131000	0x21				
2399	113.087791000	0x21				
2401	113.150864000	0x21				
2403	113.152368000	0x21				
2405	113.213996000	0x21				
2407	113.215230000	0x21				
2409	113.278115000	0x21				
2411	113.279863000	0x21				
2413	113.342942000	0x21				
2415	113.344440000	0x21				
2421	113.406069000	0x21				
2423	113.407705000	0x21				
2429	113.470691000	0x21				
2431	113.472173000	0x21				
2435	113.534441000	0x21				
2439	113.598230000	0x21				
2441	113.664744000	0x21				
2451	113.726104000	0x21				
2453	113.789828000	0x21				
2459	113.854605000	0x21				
2461	113.917275000	0x21				
2463	113.918968000	0x21				
2469	113.983109000	0x21				
2471	114.045651000	0x21				
2477	114.109542000	0x21				
2479	114.174909000	0x21				
2481	114.176610000	0x21				
2487	114.237355000	0x21				
2489	114.238826000	0x21				
2499	114.301554000	0x21				
2501	114.303019000	0x21				
2503	114.365804000	0x21				
2505	114.367457000	0x21				
2507	114.431218000	0x21				
2509	114.432756000	0x21				
2519	114.494275000	0x21				
2521	114.495963000	0x21				
2523	114.559073000	0x21				
2525	114.560654000	0x21				
2531	114.621811000	0x21				
2533	114.623133000	0x21				
2539	114.686926000	0x21				
2541	114.688428000	0x21				
2543	114.749358000	0x21				
2545	114.750988000	0x21				
2555	114.813386000	0x21				
2557	114.814899000	0x21				
2559	114.877808000	0x21				
2561	114.879382000	0x21				
2565	114.942739000	0x21				
2567	114.944208000	0x21				
2571	115.006414000	0x21				
2577	115.070698000	0x21				
2579	115.133169000	0x21				
2589	115.197563000	0x21				
2591	115.262336000	0x21				
2601	115.326325000	0x21				
2603	115.390384000	0x21				
2609	115.454606000	0x21				
2619	115.519612000	0x21				
2621	115.521173000	0x21				
2627	115.582707000	0x21				
2629	115.584285000	0x21				
2631	115.646867000	0x21				
2633	115.648103000	0x21				
2641	115.710582000	0x21				
2643	115.712327000	0x21				
2645	115.775192000	0x21				
2647	115.776500000	0x21				
2653	115.838107000	0x21				
2655	115.839670000	0x21				
2657	115.902062000	0x21				
2659	115.903624000	0x21				
2661	115.966816000	0x21				
2663	115.968497000	0x21				
2669	116.031249000	0x21				
2671	116.032849000	0x21				
2673	116.094925000	0x21				
2675	116.096586000	0x21				
2681	116.158844000	0x21				
2683	116.160442000	0x21				
2689	116.223296000	0x21				
2691	116.224998000	0x21				
2693	116.287404000	0x21				
2695	116.289021000	0x21				
2701	116.351336000	0x21				
2703	116.352879000	0x21				
2705	116.414542000	0x21				
2707	116.416057000	0x21				
2709	116.477381000	0x21				
2711	116.479025000	0x21				
2713	116.543104000	0x21				
2715	116.605338000	0x21				
2717	116.670542000	0x21				
2719	116.733301000	0x21				
2725	116.798658000	0x21				
2727	116.862972000	0x21				
2737	116.926299000	0x21				
2739	116.927681000	0x21				
2741	116.989313000	0x21				
2743	116.990682000	0x21				
2749	117.053468000	0x21				
2751	117.054849000	0x21				
2757	117.117535000	0x21				
2759	117.119117000	0x21				
2765	117.182770000	0x21				
2767	117.184402000	0x21				
2769	117.246301000	0x21				
2771	117.247891000	0x21				
2773	117.311572000	0x21				
2775	117.313250000	0x21				
2781	117.374210000	0x21				
2783	117.375810000	0x21				
2789	117.439171000	0x21				
2791	117.440818000	0x21				
2797	117.502817000	0x21				
2799	117.504209000	0x21				
2801	117.566382000	0x21				
2803	117.567583000	0x21				
2809	117.630835000	0x21				
2811	117.632162000	0x21				
2817	117.694777000	0x21				
2819	117.696216000	0x21				
2825	117.758310000	0x21				
2827	117.759819000	0x21				
2829	117.823475000	0x21				
2831	117.824887000	0x21				
2833	117.886501000	0x21				
2839	117.951266000	0x21				
2841	117.952809000	0x21				
2847	118.015717000	0x21				
2849	118.077405000	0x21				
2851	118.142614000	0x21				
2853	118.144251000	0x21				
2855	118.205300000	0x21				
2857	118.206925000	0x21				
2863	118.270431000	0x21				
2865	118.333517000	0x21				
2867	118.334810000	0x21				
2873	118.397710000	0x21				
2875	118.463170000	0x21				
2877	118.526917000	0x21				
2879	118.527833000	0x21				
2881	118.589731000	0x21				
2883	118.654671000	0x21				
2885	118.655952000	0x21				
2887	118.718558000	0x21				
2889	118.719641000	0x21				
2891	118.782724000	0x21				
2893	118.783877000	0x21				
2895	118.845896000	0x21				
2897	118.846943000	0x21				
2899	118.911511000	0x21				
2901	118.912477000	0x21				
2903	118.974399000	0x21				
2905	118.975902000	0x21				
2907	119.039501000	0x21				
2909	119.041111000	0x21				
2911	119.103064000	0x21				
2913	119.105088000	0x21				
2915	119.167225000	0x21				
2917	119.168868000	0x21				
2919	119.230583000	0x21				
2921	119.231938000	0x21				
2923	119.294558000	0x21				
2925	119.295512000	0x21				
2927	119.358772000	0x21				
2929	119.360410000	0x21				
2931	119.421301000	0x21				
2933	119.422869000	0x21				
2935	119.486997000	0x21				
2937	119.487989000	0x21				
2939	119.549580000	0x21				
2941	119.614067000	0x21				
2943	119.677449000	0x21				
2945	119.742832000	0x21				
2947	119.805354000	0x21				
2949	119.870649000	0x21				
2951	119.933530000	0x21				
2953	119.935015000	0x21				
2955	119.999156000	0x21				
2961	120.062779000	0x21				
2963	120.127758000	0x21				
2969	120.190536000	0x21				
2971	120.191832000	0x21				
2977	120.253920000	0x21				
2979	120.255646000	0x21				
2985	120.317734000	0x21				
2987	120.382629000	0x21				
2989	120.384273000	0x21				
2991	120.445321000	0x21				
2993	120.446900000	0x21				
2995	120.510872000	0x21				
2997	120.511720000	0x21				
2999	120.573848000	0x21				
3001	120.575576000	0x21				
3003	120.637649000	0x21				
3005	120.639178000	0x21				
3007	120.702026000	0x21				
3009	120.703531000	0x21				
3011	120.765541000	0x21				
3013	120.767087000	0x21				
3015	120.829704000	0x21				
3017	120.831118000	0x21				
3023	120.894618000	0x21				
3025	120.896198000	0x21				
3029	120.959328000	0x21				
3031	120.960481000	0x21				
3035	121.021144000	0x21				
3041	121.085761000	0x21				
